GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q08465	YNG1	part_of	GO:0033100	NuA3 histone acetyltransferase complex	ECO:0000314	IDA	PMID:17157260		559292	SGD		C
UniProtKB	Q08465	YNG1	part_of	GO:1990467	NuA3a histone acetyltransferase complex	ECO:0000353	IPI	PMID:17157260		559292	ComplexPortal		C
UniProtKB	Q08465	YNG1	part_of	GO:1990467	NuA3a histone acetyltransferase complex	ECO:0000314	IDA	PMID:25104842		559292	SGD		C
UniProtKB	Q08492	BUD21	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	Q08492	BUD21	part_of	GO:0032040	small-subunit processome	ECO:0000314	IDA	PMID:12068309		559292	SGD		C
UniProtKB	Q08492	BUD21	part_of	GO:0032040	small-subunit processome	ECO:0000353	IPI	PMID:27980088		559292	ComplexPortal		C
UniProtKB	Q08496	DIA2	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:14747994		559292	SGD		C
UniProtKB	Q08496	DIA2	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000353	IPI	PMID:14747994		559292	ComplexPortal		C
UniProtKB	Q08496	DIA2	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:16421250		559292	SGD		C
UniProtKB	Q08553	SYC1	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000314	IDA	PMID:12819204		559292	SGD		C
UniProtKB	Q08553	SYC1	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000353	IPI	PMID:12819204		559292	ComplexPortal		C
UniProtKB	Q08561	IES4	part_of	GO:0031011	Ino80 complex	ECO:0000314	IDA	PMID:17693258		559292	SGD		C
UniProtKB	Q08561	IES4	part_of	GO:0031011	Ino80 complex	ECO:0000353	IPI	PMID:24034245		559292	ComplexPortal		C
UniProtKB	Q08561	IES4	part_of	GO:0031011	Ino80 complex	ECO:0000353	IPI	PMID:24034245	SGD:S000003118	559292	SGD		C
UniProtKB	Q08647	PUS7	part_of	GO:0031429	box H/ACA snoRNP complex	ECO:0000314	IDA	PMID:21131909		559292	UniProt		C
UniProtKB	Q08649	ESA1	part_of	GO:0000786	nucleosome	ECO:0000314	IDA	PMID:21984211		559292	ComplexPortal		C
UniProtKB	Q08649	ESA1	part_of	GO:0032777	piccolo histone acetyltransferase complex	ECO:0000314	IDA	PMID:12782659		559292	SGD		C
UniProtKB	Q08649	ESA1	part_of	GO:0032777	piccolo histone acetyltransferase complex	ECO:0000353	IPI	PMID:21984211		559292	ComplexPortal		C
UniProtKB	Q08649	ESA1	part_of	GO:0035267	NuA4 histone acetyltransferase complex	ECO:0000314	IDA	PMID:10911987		559292	SGD		C
UniProtKB	Q08649	ESA1	part_of	GO:0035267	NuA4 histone acetyltransferase complex	ECO:0000314	IDA	PMID:15485911		559292	SGD		C
UniProtKB	Q08649	ESA1	part_of	GO:0035267	NuA4 histone acetyltransferase complex	ECO:0000353	IPI	PMID:24843044		559292	ComplexPortal		C
UniProtKB	Q08683	APC5	part_of	GO:0005680	anaphase-promoting complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000302880|PomBase:SPAC959.09c|SGD:S000005775|UniProtKB:Q9UJX4	559292	GO_Central		C
UniProtKB	Q08683	APC5	part_of	GO:0005680	anaphase-promoting complex	ECO:0005547	NAS	PMID:11114178		559292	ComplexPortal		C
UniProtKB	Q08683	APC5	part_of	GO:0005680	anaphase-promoting complex	ECO:0000353	IPI	PMID:12477395		559292	ComplexPortal		C
UniProtKB	Q08683	APC5	part_of	GO:0005680	anaphase-promoting complex	ECO:0005547	NAS	PMID:16481473		559292	ComplexPortal		C
UniProtKB	Q08683	APC5	part_of	GO:0005680	anaphase-promoting complex	ECO:0000314	IDA	PMID:9469814		559292	SGD		C
UniProtKB	Q08685	CLP1	part_of	GO:0005849	mRNA cleavage factor complex	ECO:0000353	IPI	PMID:11344258		559292	ComplexPortal		C
UniProtKB	Q08685	CLP1	part_of	GO:0005849	mRNA cleavage factor complex	ECO:0000353	IPI	PMID:11344258	SGD:S000002636	559292	SGD		C
UniProtKB	Q08685	CLP1	part_of	GO:0005849	mRNA cleavage factor complex	ECO:0000353	IPI	PMID:22026644		559292	ComplexPortal		C
UniProtKB	Q08689	NAT5	part_of	GO:0031415	NatA complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0024188|PANTHER:PTN000558165|SGD:S000005779|UniProtKB:Q9GZZ1	559292	GO_Central		C
UniProtKB	Q08689	NAT5	part_of	GO:0031415	NatA complex	ECO:0000314	IDA	PMID:14517307		559292	SGD		C
UniProtKB	Q08689	NAT5	part_of	GO:0031415	NatA complex	ECO:0000353	IPI	PMID:14517307		559292	ComplexPortal		C
UniProtKB	Q08723	RPN8	part_of	GO:0000502	proteasome complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002787|MGI:MGI:1351511|PANTHER:PTN000057040|PomBase:SPCC1682.10|SGD:S000005787|TAIR:locus:2074653|TAIR:locus:2166449|UniProtKB:P51665	559292	GO_Central		C
UniProtKB	Q08723	RPN8	part_of	GO:0000502	proteasome complex	ECO:0000353	IPI	PMID:24706844		559292	ComplexPortal		C
UniProtKB	Q08723	RPN8	part_of	GO:0008541	proteasome regulatory particle, lid subcomplex	ECO:0000314	IDA	PMID:11742986		559292	SGD		C
UniProtKB	Q08723	RPN8	part_of	GO:0008541	proteasome regulatory particle, lid subcomplex	ECO:0000314	IDA	PMID:9741626		559292	SGD		C
UniProtKB	Q08745	RPS10A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1914347|PANTHER:PTN000254423|PomBase:SPBP22H7.08|RGD:621024|UniProtKB:P46783	559292	GO_Central		C
UniProtKB	Q08745	RPS10A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000303	NAS	PMID:9559554		559292	SGD		C
UniProtKB	Q08746	RRS1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000426674|SGD:S000005820|UniProtKB:Q5B6T5	559292	GO_Central		C
UniProtKB	Q08746	RRS1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:17443350		559292	SGD		C
UniProtKB	Q08746	RRS1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:17938242		559292	SGD		C
UniProtKB	Q08747	UAF30	part_of	GO:0000500	RNA polymerase I upstream activating factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001014516|PomBase:SPCC285.17|SGD:S000005821	559292	GO_Central		C
UniProtKB	Q08747	UAF30	part_of	GO:0000500	RNA polymerase I upstream activating factor complex	ECO:0000314	IDA	PMID:11500378		559292	SGD		C
UniProtKB	Q08747	UAF30	part_of	GO:0000500	RNA polymerase I upstream activating factor complex	ECO:0000353	IPI	PMID:11500378		559292	ComplexPortal		C
UniProtKB	Q08749	TIM18	part_of	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000330887|SGD:S000005823	559292	GO_Central		C
UniProtKB	Q08749	TIM18	part_of	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	ECO:0000314	IDA	PMID:10637294		559292	SGD		C
UniProtKB	Q08749	TIM18	part_of	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	ECO:0000314	IDA	PMID:10648604		559292	SGD		C
UniProtKB	Q08749	TIM18	part_of	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	ECO:0000353	IPI	PMID:10648604		559292	ComplexPortal		C
UniProtKB	Q08754	BUD7	part_of	GO:0034044	exomer complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001278067|PomBase:SPBC31F10.16|SGD:S000001735|SGD:S000003635|SGD:S000004850|SGD:S000005825	559292	GO_Central		C
UniProtKB	Q08754	BUD7	part_of	GO:0034044	exomer complex	ECO:0000314	IDA	PMID:17000877		559292	SGD		C
UniProtKB	Q08754	BUD7	part_of	GO:0034044	exomer complex	ECO:0000353	IPI	PMID:17000877		559292	ComplexPortal		C
UniProtKB	Q08773	ISW2	part_of	GO:0008623	CHRAC	ECO:0000314	IDA	PMID:14673157		559292	SGD		C
UniProtKB	Q08773	ISW2	part_of	GO:0008623	CHRAC	ECO:0000353	IPI	PMID:17491017		559292	ComplexPortal		C
UniProtKB	Q08816	TFB6	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002208383|SGD:S000005879	559292	GO_Central		C
UniProtKB	Q08816	TFB6	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:22411836		559292	SGD		C
UniProtKB	Q08816	TFB6	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000353	IPI	PMID:26340423		559292	ComplexPortal		C
UniProtKB	Q08816	TFB6	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:27381459		559292	SGD		C
UniProtKB	Q08826	SNX3	part_of	GO:0030904	retromer complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0038065|PANTHER:PTN002915357|UniProtKB:O60493	559292	GO_Central		C
UniProtKB	Q08826	SNX3	part_of	GO:0032994	protein-lipid complex	ECO:0000315	IMP	PMID:14514667		559292	CAFA		C
UniProtKB	Q08920	CBC2	part_of	GO:0000243	commitment complex	ECO:0000314	IDA	PMID:8682299		559292	SGD		C
UniProtKB	Q08920	CBC2	part_of	GO:0005846	nuclear cap binding complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000428749|RGD:1596188|SGD:S000006099|UniProtKB:P52298|UniProtKB:Q585L4	559292	GO_Central		C
UniProtKB	Q08920	CBC2	part_of	GO:0005846	nuclear cap binding complex	ECO:0000314	IDA	PMID:8811086		559292	SGD		C
UniProtKB	Q08920	CBC2	part_of	GO:0005846	nuclear cap binding complex	ECO:0000353	IPI	PMID:8811086		559292	ComplexPortal		C
UniProtKB	Q08921	TCO89	part_of	GO:0031931	TORC1 complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002334602|SGD:S000006101	559292	GO_Central		C
UniProtKB	Q08921	TCO89	part_of	GO:0031931	TORC1 complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1715	559292	ComplexPortal		C
UniProtKB	Q08921	TCO89	part_of	GO:0031931	TORC1 complex	ECO:0000353	IPI	PMID:14736892		559292	ComplexPortal		C
UniProtKB	Q08921	TCO89	part_of	GO:0031931	TORC1 complex	ECO:0000353	IPI	PMID:14736892	SGD:S000003827	559292	SGD		C
UniProtKB	Q08923	CTI6	enables	GO:0140002	histone H3K4me3 reader activity	ECO:0000314	IDA	PMID:17142463		559292	SGD		F
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000407064|PomBase:SPBC1685.08|SGD:S000006102	559292	GO_Central		C
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16286007		559292	SGD		C
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16286008		559292	SGD		C
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16314178		559292	SGD		C
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0007005	HDA	PMID:19040720		559292	SGD		C
UniProtKB	Q08923	CTI6	part_of	GO:0033698	Rpd3L complex	ECO:0005547	NAS	PMID:37244892		559292	ComplexPortal		C
UniProtKB	Q08923	CTI6	part_of	GO:0070210	Rpd3L-Expanded complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000407064|PomBase:SPBC1685.08	559292	GO_Central		C
UniProtKB	Q08923	CTI6	part_of	GO:0070210	Rpd3L-Expanded complex	ECO:0007005	HDA	PMID:19040720		559292	SGD		C
UniProtKB	Q08949	DDC1	part_of	GO:0030896	checkpoint clamp complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0025807|PANTHER:PTN000391242|PomBase:SPAC664.07c|SGD:S000006115|UniProtKB:Q99638	559292	GO_Central		C
UniProtKB	Q08949	DDC1	part_of	GO:0030896	checkpoint clamp complex	ECO:0000314	IDA	PMID:12604797		559292	SGD		C
UniProtKB	Q08949	DDC1	part_of	GO:0030896	checkpoint clamp complex	ECO:0000353	IPI	PMID:12604797		559292	ComplexPortal		C
UniProtKB	Q08949	DDC1	part_of	GO:0030896	checkpoint clamp complex	ECO:0000314	IDA	PMID:9670034		559292	SGD		C
UniProtKB	Q08949	DDC1	part_of	GO:0030896	checkpoint clamp complex	ECO:0000314	IDA	PMID:9891048		559292	SGD		C
UniProtKB	Q08951	APL5	part_of	GO:0030123	AP-3 adaptor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000513025|SGD:S000006116|dictyBase:DDB_G0279537	559292	GO_Central		C
UniProtKB	Q08951	APL5	part_of	GO:0030123	AP-3 adaptor complex	ECO:0000315	IMP	PMID:9250663		559292	SGD		C
UniProtKB	Q08951	APL5	part_of	GO:0030123	AP-3 adaptor complex	ECO:0000353	IPI	PMID:9250663		559292	ComplexPortal		C
UniProtKB	Q08955	CSM4	part_of	GO:0034993	meiotic nuclear membrane microtubule tethering complex	ECO:0000315	IMP	PMID:32059771		559292	SGD		C
UniProtKB	Q08962	NIP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000602113|SGD:S000006132	559292	GO_Central		C
UniProtKB	Q08962	NIP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:11583614		559292	SGD		C
UniProtKB	Q08962	NIP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:17443350		559292	SGD		C
UniProtKB	Q08962	NIP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:23212245		559292	SGD		C
UniProtKB	Q08963	LEA1	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:11884590		559292	ComplexPortal		C
UniProtKB	Q08963	LEA1	part_of	GO:0005681	spliceosomal complex	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	Q08963	LEA1	part_of	GO:0005686	U2 snRNP	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1916231|PANTHER:PTN000058203|PomBase:SPBC1861.08c|SGD:S000006134|WB:WBGene00003390	559292	GO_Central		C
UniProtKB	Q08963	LEA1	part_of	GO:0005686	U2 snRNP	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	Q08963	LEA1	part_of	GO:0005686	U2 snRNP	ECO:0000314	IDA	PMID:9799242		559292	SGD		C
UniProtKB	Q08963	LEA1	part_of	GO:0005686	U2 snRNP	ECO:0000353	IPI	PMID:9799242	SGD:S000001448	559292	SGD		C
UniProtKB	Q08963	LEA1	part_of	GO:0071004	U2-type prespliceosome	ECO:0000314	IDA	PMID:16618970		559292	SGD		C
UniProtKB	Q08965	BMS1	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	Q08965	BMS1	part_of	GO:0030686	90S preribosome	ECO:0000314	IDA	PMID:16307926		559292	GO_Central		C
UniProtKB	Q08965	BMS1	part_of	GO:0032040	small-subunit processome	ECO:0000353	IPI	PMID:27980088		559292	ComplexPortal		C
UniProtKB	Q08966	PCL8	part_of	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000401404|SGD:S000001113|SGD:S000001312|SGD:S000002285|SGD:S000002338|SGD:S000003102|SGD:S000003183|SGD:S000005233|SGD:S000005361	559292	GO_Central		C
UniProtKB	Q08966	PCL8	part_of	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	ECO:0000304	TAS	PMID:11602261		559292	SGD		C
UniProtKB	Q08966	PCL8	part_of	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	ECO:0000353	IPI	PMID:12407105		559292	ComplexPortal		C
UniProtKB	Q12004	TFB4	part_of	GO:0000112	nucleotide-excision repair factor 3 complex	ECO:0000353	IPI	PMID:10681587	SGD:S000003995	559292	SGD		C
UniProtKB	Q12004	TFB4	part_of	GO:0000439	transcription factor TFIIH core complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000302934|SGD:S000006260|UniProtKB:Q13889	559292	GO_Central		C
UniProtKB	Q12004	TFB4	part_of	GO:0000439	transcription factor TFIIH core complex	ECO:0000314	IDA	PMID:14500720		559292	SGD		C
UniProtKB	Q12004	TFB4	part_of	GO:0000439	transcription factor TFIIH core complex	ECO:0000314	IDA	PMID:19818408		559292	SGD		C
UniProtKB	Q12004	TFB4	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000302934|SGD:S000006260|UniProtKB:Q13889	559292	GO_Central		C
UniProtKB	Q12004	TFB4	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:19818408		559292	SGD		C
UniProtKB	Q12004	TFB4	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000353	IPI	PMID:26340423		559292	ComplexPortal		C
UniProtKB	Q12004	TFB4	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:27381459		559292	SGD		C
UniProtKB	Q12009	TRM8	part_of	GO:0043527	tRNA methyltransferase complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0025629|PANTHER:PTN000602515|SGD:S000002360|UniProtKB:Q9UBP6	559292	GO_Central		C
UniProtKB	Q12009	TRM8	part_of	GO:0043527	tRNA methyltransferase complex	ECO:0000353	IPI	PMID:18184583		559292	ComplexPortal		C
UniProtKB	Q12009	TRM8	part_of	GO:0106143	tRNA (m7G46) methyltransferase complex	ECO:0000314	IDA	PMID:12403464		559292	SGD		C
UniProtKB	Q12009	TRM8	part_of	GO:0106143	tRNA (m7G46) methyltransferase complex	ECO:0000314	IDA	PMID:17382321		559292	SGD		C
UniProtKB	Q12009	TRM8	part_of	GO:0106143	tRNA (m7G46) methyltransferase complex	ECO:0000314	IDA	PMID:18184583		559292	SGD		C
UniProtKB	Q12015	DSC3	part_of	GO:0044695	Dsc E3 ubiquitin ligase complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001998287|PomBase:SPAC20H4.02|SGD:S000005749	559292	GO_Central		C
UniProtKB	Q12015	DSC3	part_of	GO:0044695	Dsc E3 ubiquitin ligase complex	ECO:0000314	IDA	PMID:22681890		559292	SGD		C
UniProtKB	Q12015	DSC3	part_of	GO:0044695	Dsc E3 ubiquitin ligase complex	ECO:0000353	IPI	PMID:25078903		559292	ComplexPortal		C
UniProtKB	Q12016	VPS68	part_of	GO:0034424	Vps55/Vps68 complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000995428|SGD:S000005489	559292	GO_Central		C
UniProtKB	Q12016	VPS68	part_of	GO:0034424	Vps55/Vps68 complex	ECO:0000314	IDA	PMID:18216282		559292	SGD		C
UniProtKB	Q12016	VPS68	part_of	GO:0034424	Vps55/Vps68 complex	ECO:0000353	IPI	PMID:18216282		559292	ComplexPortal		C
UniProtKB	Q12016	VPS68	part_of	GO:0034424	Vps55/Vps68 complex	ECO:0000353	IPI	PMID:18216282	SGD:S000003805	559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0015509|MGI:MGI:1349658|PANTHER:PTN000231993|PomBase:SPAC17G6.12|SGD:S000002290|UniProtKB:Q13616	559292	GO_Central		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:14747994		559292	ComplexPortal		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000353	IPI	PMID:14747994		559292	ComplexPortal		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:19882662		559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:9346238		559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000353	IPI	PMID:9346238	SGD:S000002461	559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000353	IPI	PMID:9346238	SGD:S000002736	559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000314	IDA	PMID:9346239		559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0000353	IPI	PMID:9346239	SGD:S000001885	559292	SGD		C
UniProtKB	Q12018	CDC53	part_of	GO:0019005	SCF ubiquitin ligase complex	ECO:0005547	NAS	PMID:9499404		559292	ComplexPortal		C
UniProtKB	Q12021	RAD28	part_of	GO:0000109	nucleotide-excision repair complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000523156|PomBase:SPBC577.09|UniProtKB:Q13216	559292	GO_Central		C
UniProtKB	Q12021	RAD28	part_of	GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000523156|UniProtKB:Q13216	559292	GO_Central		C
UniProtKB	Q12024	YTM1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000458086|SGD:S000005798	559292	GO_Central		C
UniProtKB	Q12024	YTM1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:11583614		559292	SGD		C
UniProtKB	Q12024	YTM1	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:17443350		559292	SGD		C
UniProtKB	Q12024	YTM1	part_of	GO:0070545	PeBoW complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000458086|SGD:S000005798	559292	GO_Central		C
UniProtKB	Q12024	YTM1	part_of	GO:0070545	PeBoW complex	ECO:0000314	IDA	PMID:16287855		559292	SGD		C
UniProtKB	Q12024	YTM1	part_of	GO:0070545	PeBoW complex	ECO:0000353	IPI	PMID:16287855	SGD:S000004652	559292	SGD		C
UniProtKB	Q12024	YTM1	part_of	GO:0070545	PeBoW complex	ECO:0000353	IPI	PMID:18448671		559292	ComplexPortal		C
UniProtKB	Q12025	EMC10	part_of	GO:0072546	EMC complex	ECO:0000314	IDA	PMID:29809151		559292	UniProt		C
UniProtKB	Q12028	APL4	part_of	GO:0030121	AP-1 adaptor complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0030089|PANTHER:PTN000512793|PomBase:SPCP1E11.06|SGD:S000006233|dictyBase:DDB_G0281957	559292	GO_Central		C
UniProtKB	Q12028	APL4	part_of	GO:0030121	AP-1 adaptor complex	ECO:0000269	EXP	PMID:10564262		559292	ComplexPortal		C
UniProtKB	Q12028	APL4	part_of	GO:0030121	AP-1 adaptor complex	ECO:0000314	IDA	PMID:10564262		559292	SGD		C
UniProtKB	Q12028	APL4	part_of	GO:0030121	AP-1 adaptor complex	ECO:0005547	NAS	PMID:10564262		559292	ComplexPortal		C
UniProtKB	Q12030	TAF10	part_of	GO:0000124	SAGA complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0026324|PANTHER:PTN000478466|PomBase:SPBC21H7.02|SGD:S000002574|UniProtKB:Q12962|UniProtKB:Q5BH26	559292	GO_Central		C
UniProtKB	Q12030	TAF10	part_of	GO:0000124	SAGA complex	ECO:0000353	IPI	PMID:15506919		559292	ComplexPortal		C
UniProtKB	Q12030	TAF10	part_of	GO:0000124	SAGA complex	ECO:0000314	IDA	PMID:9674426		559292	SGD		C
UniProtKB	Q12030	TAF10	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0026324|FB:FBgn0028398|PANTHER:PTN000478466|PomBase:SPBC21H7.02|SGD:S000002574|UniProtKB:Q12962	559292	GO_Central		C
UniProtKB	Q12030	TAF10	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000314	IDA	PMID:10788514		559292	SGD		C
UniProtKB	Q12030	TAF10	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000353	IPI	PMID:12138208		559292	ComplexPortal		C
UniProtKB	Q12030	TAF10	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000314	IDA	PMID:15448131		559292	SGD		C
UniProtKB	Q12030	TAF10	part_of	GO:0046695	SLIK (SAGA-like) complex	ECO:0000314	IDA	PMID:12446794		559292	SGD		C
UniProtKB	Q12030	TAF10	part_of	GO:0046695	SLIK (SAGA-like) complex	ECO:0000353	IPI	PMID:33864814		559292	ComplexPortal		C
UniProtKB	Q12041	MET32	part_of	GO:0005667	transcription regulator complex	ECO:0005547	NAS	PMID:22438580		559292	ComplexPortal		C
UniProtKB	Q12045	VIK1	part_of	GO:0005871	kinesin complex	ECO:0000314	IDA	PMID:10087265		559292	SGD		C
UniProtKB	Q12046	CWC2	part_of	GO:0000974	Prp19 complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000363272|PomBase:SPAC3A12.11c|PomBase:SPCC550.02c|SGD:S000002368	559292	GO_Central		C
UniProtKB	Q12046	CWC2	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:11884590		559292	ComplexPortal		C
UniProtKB	Q12046	CWC2	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:12088152	SGD:S000003959	559292	SGD		C
UniProtKB	Q12046	CWC2	part_of	GO:0071006	U2-type catalytic step 1 spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000363272|SGD:S000002368	559292	GO_Central		C
UniProtKB	Q12046	CWC2	part_of	GO:0071006	U2-type catalytic step 1 spliceosome	ECO:0000314	IDA	PMID:19435883		559292	SGD		C
UniProtKB	Q12046	CWC2	part_of	GO:0071007	U2-type catalytic step 2 spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000363272|SGD:S000002368|UniProtKB:Q9NW64	559292	GO_Central		C
UniProtKB	Q12046	CWC2	part_of	GO:0071007	U2-type catalytic step 2 spliceosome	ECO:0000314	IDA	PMID:19435883		559292	SGD		C
UniProtKB	Q12050	ELG1	part_of	GO:0031391	Elg1 RFC-like complex	ECO:0000353	IPI	PMID:12909721	SGD:S000005454	559292	SGD		C
UniProtKB	Q12050	ELG1	part_of	GO:0031391	Elg1 RFC-like complex	ECO:0000353	IPI	PMID:38427736		559292	ComplexPortal		C
UniProtKB	Q12059	ULA1	part_of	GO:0120123	ubiquitin activating enzyme complex	ECO:0000353	IPI	PMID:9545234		559292	ComplexPortal		C
UniProtKB	Q12060	HFI1	part_of	GO:0000124	SAGA complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0051865|FB:FBgn0051866|PANTHER:PTN001083423|PomBase:SPBC887.18c|SGD:S000006175|UniProtKB:C8VBC1|UniProtKB:Q96BN2	559292	GO_Central		C
UniProtKB	Q12060	HFI1	part_of	GO:0000124	SAGA complex	ECO:0000353	IPI	PMID:15506919		559292	ComplexPortal		C
